Epoch 1, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 2, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 3, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 4, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 5, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 6, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 7, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 8, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 9, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 10, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 11, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 12, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 13, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 14, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 15, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 16, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 17, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 18, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 19, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 20, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 21, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 22, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 23, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 24, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 25, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 26, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 27, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 28, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 29, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 30, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 31, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 32, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 33, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 34, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 35, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 36, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 37, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 38, Acc: 0.7589, F1: 0.4315, Precision: 0.3795, Recall: 0.5000
Epoch 39, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 40, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 41, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 42, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 43, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 44, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 45, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 46, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 47, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 48, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 49, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
Epoch 50, Acc: 0.7612, F1: 0.4412, Precision: 0.8803, Recall: 0.5046
