0,5.9391656,0,0,4.6980085,2.0251236,4.6417365,4.67787,0,0,2.3291497,0.27541226,3.2816958,4.6410193,0,6.054889,0,0,0,3.0673425,0,0,0,0,0,2.2104108,0,0,0,4.7095203,0,3.5305235,0,0,3.545138,0,3.273243,4.552355,3.8405123,3.5866714,4.1686454,4.255082,4.552793,0,0,5.186068,3.7939234,1.2561375,0,0,4.5011888,0,0,3.7717602,1.2893455,3.8190806,5.167318,3.2903707,0,4.359745,1.1229495,5.1060762,0,0,4.4648385,0,1.8961242,4.6778703,0,0,0,0,1.8960583,0,1.8763877,3.9221025,0,0.82068944,4.826913,0,3.343341,0,4.550285,1.7023932,0,0,1.8802717,2.1737893,3.2911446,3.7968001,0,3.8887522,3.2989624,0,3.7417724,0,0,0,0,4.703791,2.0924523,3.2911448,0,3.741772,0,4.524185,0,2.9829621,0,0,4.6980085,4.700742,0,4.6276608,0,3.3430645,0,3.8190806,2.0626957,1.8567523,0,0,0,0,4.304677,0.8720508,5.895206,0,3.8241756,2.8096163,4.574341,3.8626475,3.3145611,0,0,0,0,2.6943514,2.5521877,0,0,0,3.5155346,0,0,0,3.357216,2.818334,4.730073,4.5525827,0,3.242488,0,0,3.306526,3.24684,3.3815298,4.182091,0,0,3.8475878,0,2.7808058,4.457836,0,4.6628737,3.4166648,0,0,4.475241,1.7239412,3.4698503,1.780353,2.201356,4.7817073,0,4.662874,3.8144894,0,2.682495,4.6261797,3.4921732,0,3.5241427,3.4269793,0,0,0,2.6091545,4.552338,3.9238353,0,4.182536,0,3.5114458,0,0,1.8373518,3.0277495,5.7790375
1.6746389,2.0543017,0,1.2138158,4.483244,4.129766,0,3.8842473,1.9869868,3.6405265,3.9920647,3.1149457,4.2961974,1.5984179,0.89173967,3.340881,4.5360985,0,0,3.9502373,3.6328886,3.5738928,0,0,0,4.353091,3.6885226,0,0,0,1.2503418,0,0,3.0959234,0,3.5611746,0,2.871261,3.0029643,3.5757754,2.6341853,3.8354466,2.0708306,3.573893,2.7618172,3.1887004,3.6788027,2.3837113,2.9664273,0,0,3.5517452,0,0,3.710029,1.18035,4.406378,1.1297252,3.44149,2.968167,0,2.8712606,0,3.5611746,3.8637524,3.328218,0.77584296,2.2165644,0,0,1.9915649,3.8608873,3.1098363,0,0,4.007092,2.8811138,3.5738928,3.9854295,0,3.8637524,2.3427231,2.3310478,0,1.5077655,2.2586215,4.07802,4.027474,3.871079,4.171191,2.8608727,3.8144693,3.8710783,3.6283875,3.6107864,2.548488,0,1.4912827,3.5611749,3.8637524,4.07802,3.871079,0.11311586,3.6107864,0,2.8712606,2.4456885,0,0,3.6854565,2.4339972,4.0272975,2.9191425,3.9660714,0,3.854084,3.6313205,1.18035,0,3.1159184,1.6212118,4.5302463,0,1.9869868,2.2165644,4.0653963,1.1783063,3.13452,3.9497783,2.5264904,3.3230464,3.9854295,3.8637526,2.696461,3.9765546,1.3176794,0,4.250089,4.5418024,0,3.0403037,0,2.8809714,1.4884627,4.3022585,2.6308036,3.8710785,1.8059684,1.6143109,4.5360985,2.754292,3.3228583,0,0,4.17786,4.17786,2.8550968,3.1098363,2.8895216,1.4149224,0,3.4364333,2.4302785,3.989454,3.7631643,3.3267562,3.1098363,3.5611749,2.0005443,4.2038655,3.8842478,3.871079,3.9482574,3.3214383,3.562609,2.8817346,3.1098363,3.3522594,0.990813,3.2412922,0,3.6803656,3.6854565,3.9854298,2.3430185,3.684535,0,1.9565474,3.863875,2.8712606,0.865874,3.8770099,0,0.26245385,3.6124017,0,3.5738928,4.1877084,3.6309648,2.054302
0,0,0,0,3.5913038,0.16804142,2.0684388,2.7299695,1.0483289,0,0,0,0,3.2826426,0.31618303,3.6825345,4.204743,2.8087738,0,0,4.125696,0,0.8568504,0,1.0592163,0,0,0,0,0.8578971,4.9877715,3.198616,0,4.011135,0,0,0,0,0,3.5613723,3.644965,0,3.9186447,0,0,0,0,2.1511276,0,3.4700959,3.6825345,0,4.053198,3.1058726,2.5684824,0,0,0,1.9565383,0,0,3.623497,0,0,3.1986156,0,0,0,0,0,2.6203027,0.063232034,0,2.8936083,0.19010587,0.6756028,0,0,0.24493398,1.3295565,0.42088944,0,0,0,0,0,0,0,0,1.4086857,0,0.8337406,0.5194167,2.6942163,3.1000888,2.9201307,2.8087738,2.9643304,0,0.14584593,0,0,0,0,0,3.6646607,3.4475555,1.0393393,3.9914834,0,3.4928539,0.30104816,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6255977,2.227522,0,0,0,3.6825345,3.403595,0,0,3.2547157,3.18929,0,0,0.8746168,0.22544155,0,0,0.78866917,2.3032358,0,0.5555341,0.009473877,0,4.1905813,1.159108,0,1.3653989,0,0.22544155,0,0,0,0,0,0,2.7847905,2.9543655,3.4871292,0,0,0,0,0,0.6688963,2.1637638,2.6964562,0,0,0,1.3914858,0,0,0.05766266,3.7755656,0.85685086,0,0,0,0,0,4.0659504,0,3.8299365,0.20972441,0,0,2.57673,4.0241613,0.8528864,0,0,0,4.1143465,0.844542,0
0,4.7883077,0,0,0.8065696,3.5517948,1.8520304,3.8504825,0.19916879,3.5744102,4.2434006,0,3.7225327,5.3963714,0,0.8146764,0,0,0.2734776,1.7394066,0,2.655322,0,0,0,3.8607469,0,0,0,0,0,0.65627253,0,0.3018878,0,3.556811,1.805905,0.81467634,1.0868884,0,0.09060313,2.655322,0,2.655322,0,4.6967387,2.7179658,0.8514097,0,0,0.60949266,3.4812102,0,0,0,5.935557,5.6160703,5.472618,0.06704123,4.88837,0,1.8670357,0,3.556811,4.1999173,0,0,3.8504825,0,0,0,2.434502,0.767734,0,0,2.655322,0,2.655322,4.0646563,0,4.1999173,0,0,0,0,0,4.6973767,4.373065,4.092447,1.3957305,0,1.3723408,4.092446,0,1.2150575,0,0,0,3.5568113,4.7883077,4.6973767,4.092447,0,1.2150569,0,0.8146764,0,0,0,2.655322,0.8065696,4.1999173,3.1862574,4.2968903,0,4.130904,0,5.935557,0,0.85988057,0,0,0,0.19916879,5.895166,1.8529798,5.518382,0.19107787,0,2.1574783,0.9451978,4.0646563,4.1999173,0,1.1595939,0,0,1.4347298,1.2756679,0,0.18683164,0,0.37433624,0,3.6621325,0,4.092447,0,3.3596559,0,0,0,0,0,3.5507395,3.5507395,5.5443773,0.7588145,0,0,0,0,0,4.8134727,0,4.7883077,2.1612847,3.5568113,0,0.6366185,2.655322,4.092447,0,0,3.24141,0,5.1332493,1.3134291,0,2.158857,0,4.3672895,0,4.0646567,0,2.1570592,0,0,0.78926325,0.8146764,5.538458,0,0,0,5.785462,0,2.655322,1.133021,2.655322,4.745131
0,0,0,3.3015685,3.2459893,0.8589437,0.11201763,2.8927612,0,1.1309555,0,0,4.6684303,2.6297874,0.55754507,0,2.4667563,0.08811566,6.0890756,5.646203,2.3741632,0,6.023723,3.5680573,4.041845,0,2.9807174,0.43554497,0,0,3.1945686,0.10244107,3.9692645,2.5261273,2.3467534,1.7472284,1.6595383,0,0.1664967,2.4996252,0.85639596,1.2040358,2.200125,0,3.124634,0,2.6899667,0.8034424,1.9877224,0,0,3.238111,2.2079737,0,3.1607194,0,0,0,0,1.699703,3.7333622,0,2.191243,3.154084,5.4286776,2.8501604,0,4.1935287,0.269722,3.3779604,3.732791,0.22635496,3.3090878,0.41280723,0.31697154,1.2093022,0,0,0,4.077993,5.87488,2.8918226,0,3.5568283,0,3.253487,0,0,2.3855016,1.681293,4.071905,2.9932883,1.3603156,2.5223126,5.646203,3.8585992,0.07984471,2.5499618,1.6945012,4.208117,0,0,0.8644007,5.646203,4.310287,0,4.2300982,0,2.745194,3.1396453,3.2459893,5.4286776,0,0,0.94834405,0,3.1855037,0,1.7119632,3.36886,0,0,0,2.628392,0,1.0043054,0.6093513,0,0,0,0,1.204998,0.66460854,3.3518858,1.0206641,1.3235078,4.0290675,3.3237777,3.4254673,4.5244164,1.3031557,0,2.5826585,0.29887742,0,2.70929,5.2482147,0,0,3.7387478,4.3354025,3.6783264,3.2488227,4.5244164,0,0,1.1782262,3.189554,1.1891379,0,4.337908,3.0874527,3.2646976,1.9295683,0,2.6297874,3.304212,4.2424564,5.646203,0.8931402,2.530648,0,0,0.1793744,0.37810785,3.9079764,3.1895542,5.341316,5.0746837,0,0,2.7485936,2.7437057,0,0.1087307,2.4145935,0,3.5682068,2.4506743,0,3.8928726,2.9402916,0,4.996834,0,2.6297877,3.0112634,3.2430484,1.9480989,0.061068773
4.7881527,4.835258,0,5.9319797,0,5.407065,0,4.811339,4.708447,5.0564585,2.8815508,2.8726957,0,0.13646974,0,0,0,0,0.75498617,3.514652,0.01645346,0,0,0,0,4.7550516,5.082402,0,0,0,0,1.956955,0,0,0,0,0,0,0,0,0,0,0,4.1429377,0,0.7355942,0,7.379645,5.0588803,0,0,0.41729897,0,0,4.184991,0.6052572,0.605257,0,0,0.605257,1.3005764,0,0,0,0,0,0.33053538,4.756053,0,1.287629,0,0.32458717,4.835258,0,0,1.5781153,0,0,0,0,0,0,0,0,4.369729,7.2895236,0,0,0,0,0,2.9414446,0,0,0,4.794342,0,0,0,4.835259,0,0,4.2035093,0,0,0,0,0,0,0,0,0,4.9239497,0,0,5.842576,5.1306763,0.6052572,0,0,0.52973974,0,0,4.8130126,4.7550516,0,0,4.369729,5.2028522,0.025425594,0,0,0,0.4146889,0,0,0,1.4787086,0,1.3005764,0,4.0512195,0.47549126,5.351368,0,0.29595095,3.197184,4.8113394,0,0,0,0.76121306,0,1.3005764,0,0,4.344746,4.7550516,0,0,0,0,0,0,7.379645,5.587063,0.60525686,0,4.139929,4.755051,0.89729404,4.900765,0,0,0,4.810453,4.811339,4.5894575,0,0,0,0.0741032,0,0,0,0,0,0,5.272801,0.5297396,0.605257,4.233294,0,0.41378573,1.0505478,0,4.3447456,4.3447456,4.3447456,4.835258
2.0738401,0,1.5797745,0,2.703124,0,1.7414384,1.0265868,4.7325706,0,2.6944308,0,4.646231,1.8081272,0,3.0393052,1.986503,4.5713058,1.1470151,3.6897328,0.011357218,2.0209887,0,0.6731849,4.84044,0,1.5186007,1.550677,0,3.3552618,2.5907829,2.9871714,0,4.3606386,3.0350373,0,0,3.175612,2.5114782,2.0513475,4.4871583,4.686872,2.4459565,3.6202939,2.114925,0,5.1770725,0,0.23666455,4.4342046,3.04679,0,0.15805985,3.7286499,1.6988151,4.806416,0,0,4.7716675,0,4.8064165,3.4990895,0,1.5545943,3.5887454,1.9945132,4.749968,0,0,3.0330293,0.72998416,4.006666,0.9505779,0,0.63467014,4.922825,1.9177963,4.922825,5.177862,2.1880457,1.8609596,3.2476537,3.4937866,0.65312564,0,0,0,0.90933233,4.1436806,1.2469223,0,2.7166119,1.3448813,0,4.782268,0,0.044015735,0,1.5088671,3.3777533,0,3.9875305,1.9177965,1.2437345,0,3.4990895,0.22365324,0.45368636,2.0172439,4.0651317,2.2093706,3.5509026,1.9973465,4.1223373,0.3666134,2.9559586,0.3287201,4.806416,3.5220976,2.4998145,0,0,2.0738401,3.3048134,0,4.8184843,0,0,1.7296684,4.4568925,4.8064165,5.177862,1.1662221,0,2.3257303,4.682044,0,0.028462246,2.5644245,1.1255448,0,0,0.50928897,4.1042666,0,1.9625922,0.5656338,0,2.8202758,0.6975486,0,0,0,1.1255448,2.2084227,0.80057186,0,0,0,0.18362217,2.308045,3.4276447,0,2.4807255,1.8242048,2.9986856,0,0.05009,0,3.778445,1.019642,0.92752546,0.6272979,1.4231197,2.9052734,0,0,1.1856369,4.033662,4.7642894,4.7231884,0.93173534,0,1.1521263,2.9330034,3.403301,1.4107409,3.1051326,1.7277416,3.1756124,0,0,3.6332464,4.701065,4.8064165,2.1220884,4.531706,2.4155815,2.0719182,0
0,0,0,3.6570308,1.2206165,0,1.0479026,1.9241434,0,0,0,0.47019014,0,1.9241434,0,0.4404097,1.118444,0.05736676,0,0,0,3.725271,0,0.6311438,0,0,2.4398296,2.1861703,0.78282475,0.81769025,3.3839543,0,1.3147976,2.0303981,0,0.60232675,0,0.3346487,0.44139013,0,2.552571,0,1.7059304,0,0.95560575,0,0,0,0.65088725,0,1.3057038,0,0,0.8502629,2.6936817,0,0,0,0,0,0,0.2529681,2.2539005,0.84693027,0,0,2.0458112,1.967297,0,0.7889534,2.9890919,0,0,0,0,1.5222993,2.890692,0,0.7272246,0,1.4728469,0.89273155,0,0.8525256,3.4310627,0,0,0,0,0.68032956,1.8709897,0.5330018,0,0.21662027,0,0.8796532,0,0.28076014,2.0185823,0.97803533,0,0,0.3077241,0,0.89889693,0.86679304,1.2690665,0,3.0557694,2.2371602,1.2206165,0,0,0,0,1.0782123,0,0,2.4466293,0,0,0,0,0.72434413,0,0.7893423,0,3.2983449,0,0,0.415733,0.7272247,0,0,1.0201417,0.8902817,0,3.3780615,0,0,3.317294,0,0,0,0,0,0,0,1.670127,0.95627904,2.0198812,1.056787,0.14105281,0,0,0,0,0,2.6514683,0.93670785,1.3134114,0,1.9501852,0,0,1.9241434,0.4643692,4.1458,3.1899004,0,0,0,1.1090528,0.18845758,0.5301895,2.8919046,0,0,2.0471916,0,0.94702244,3.5913978,3.0887587,0,0,0.2889767,0.84263337,2.1046295,0,1.8067862,1.723466,0,0.28314516,1.558027,0,3.6267602,0,2.7683647,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.191884,0,0,1.3196547,1.268297,0,6.7821817,0,0.8544353,0,0.24223517,6.633747,6.7821817,0,0.42149335,0.25554746,0,8.051051,7.5138035,0.45944315,0,5.480999,0.47420987,0,0,1.8147699,0,0,5.2898083,1.0153599,5.009056,2.1812353,0,6.407034,1.9645692,0.8161323,0,6.011118,0,0,4.9147043,0,0,0.93113637,0,2.717797,4.500147,4.8393087,0,0,2.0683296,0,0,1.7896664,0,3.4201877,0,0,6.2456875,3.9957526,0,0,1.2684138,7.873644,0.53074217,0,7.545026,4.8393087,1.804985,1.5064203,1.7546358,2.0386944,0,0,2.7239928,0,0,2.5398154,0,6.0002565,4.0908055,0,0,0,6.2611647,0,0,4.978854,2.712446,6.4059362,2.7120087,4.978853,0.17019081,7.5138035,6.785078,0,6.7255716,0.13048613,7.545026,0,4.978854,5.183687,7.5138035,2.2752986,0,2.7637346,4.9770966,7.5636578,1.5553075,1.3196547,7.873644,0,5.00416,0,1.3285184,4.8393087,0,5.555788,5.847226,0.7607984,0,0,6.7927847,0,5.1953173,5.2005186,0,1.458504,0,0,2.6335032,2.6654625,2.1094396,0,0,7.545027,1.6857804,2.8800666,1.6907109,0,0,6.7479362,0,0,0,5.8813734,0,0,1.7159884,2.3813994,2.7943494,0,1.6907109,5.0835533,5.059514,6.3835773,2.0043702,6.432646,0,2.3039968,2.4383807,1.3863415,2.4903488,4.500147,6.7821817,2.0345469,2.7854333,7.5138035,4.8393087,0,4.973922,0,3.0336375,4.984027,1.9299829,2.0043702,5.992298,1.2663219,0,0,1.5656934,1.5553075,0,4.994727,0.10706055,0,1.6535332,0.4138105,0.76079845,6.7821817,1.4056065,0,11.017868,0,6.7821817,0,0.030182153,2.7467666,0
